,id,breed,breed_int
5440,89374e5120de8f3daa32c55306039022,miniature_poodle,74
8306,cfd768af4ad2872016ec398f91153fbd,dingo,70
7325,b77f9a819d00738b165c8055bd2378f9,golden_retriever,117
8830,dd52583a6a9bfdcc5278c5d61a57b7e1,norfolk_terrier,53
690,10ebf7599dd41ded00fd74bdfeada500,whippet,23
616,0f0f297dca75b5c780316a0f4169a950,leonberg,13
8889,dee8384897c606a6301be26f1af90d67,ibizan_hound,30
9939,f9b4e4ed6e77eca2ea940b31e58b408e,irish_setter,39
8200,cd00a72c75a1cb3a121a032560b47969,french_bulldog,108
5429,88fb448fb7d7fc731a8b2af2884fdbb0,wire-haired_fox_terrier,60
95,024fc0be976885d5cfcf6770239a9001,english_setter,55
5285,8534a47edb618437a4ceb0047f83cc7d,tibetan_terrier,10
2736,436183cf47381b7d57c86ab35c41a40c,boxer,91
1907,2edf411313ec000b65f69bff28cfa762,weimaraner,48
8588,d7750c85b3e5d0b3cb7adaffa5474a11,wire-haired_fox_terrier,60
2460,3d5bc6122ef86b32e76b8860dc54e66d,gordon_setter,65
6777,aa4b973e445141931ec097aafa317395,clumber,68
3192,4edfc93408cef61336881d3016df6e6d,scottish_deerhound,0
9089,e49b6c0fb5b8bb8b86fe2a1f48c65746,samoyed,9
9852,f7de9a7b53f6b0b40a61ea56c55943d9,eskimo_dog,118
1967,3080efa03445466395920dcc8a3dd7d4,chow,27
157,03c81a2e78dc915bc515fcb8aafd2f6f,cairn,12
6072,996b4b46fab484460373f80a1780babd,miniature_schnauzer,80
5318,85d6ace4a0c1ffdbaf80479b9368ecdf,scottish_deerhound,0
6449,a27dc59c0bc6b4358473fb3ed45a1f8c,border_terrier,31
5133,819940dffd7ba189b45a4aa8e06d728a,schipperke,43
9537,ef1129cb127bff04fd3940d94f2a259b,bedlington_terrier,36
2538,3f40aa8ccbd46bdf5769e4d22502a4c2,pekinese,89
5918,955fdc8f29b6b78c8888d0dfdd1c6a8d,mexican_hairless,69
5562,8c6cd1ae33852154187c467495911011,groenendael,61
1431,2391e91e696cb035a315fab123ed77f0,schipperke,43
7066,b15de8f0e944266ddfadbf190d98532e,cardigan,86
5709,8fea7f05411053a85da10c447c1691bb,kelpie,45
1281,1fd4bacf9772bec1dc3c0d41ebd49d1a,komondor,115
5790,924d9891d144fe3df9c06cc281bc5e86,sealyham_terrier,37
8665,d96c7a1efc7455d533bb2beb4da27896,tibetan_mastiff,112
5701,8fbd1187590a9b65878e467e96705637,beagle,14
4541,718255f086c13ca1bdf592b1aa3f38e4,english_setter,55
1855,2db3672a67f51993259a44e702872525,whippet,23
5101,8101b90ffae96e4a152ff3cbbe55a23b,norwich_terrier,78
6883,acd9f4e9537a1a4474024393ecfbe456,newfoundland,32
7720,c142993056fbd776aace8217acc45267,australian_terrier,18
6152,9b01ea1c6fd64b0e1b6184904391d3e2,norfolk_terrier,53
519,0c9fc0f58a6724ca680c76785a452bba,siberian_husky,24
8673,d99e075b2610dd70e27a95c5f16e3b8d,scottish_deerhound,0
3,00214f311d5d2247d5dfe4fe24b2303d,bluetick,49
3045,4b3f4c910479686b10d676f813da0b3f,lhasa,33
2671,420126aac6b2cb9cc91ea89dc9c03e8f,clumber,68
4845,79a123def8d177430cd02931565c5f25,bedlington_terrier,36
6436,a23f0d69b478a31672abde229ed0f4dd,irish_wolfhound,19
600,0eafdcc7628b2c74983819f40c763c2f,tibetan_terrier,10
6541,a4b629ce39bca6206ee3841fea8c557f,great_pyrenees,7
9358,eaadc51c7c1a507fb380909113036428,pug,26
5673,8efabc4160e30aaa54562478a9cca2c9,pomeranian,6
4142,670bfb984c89fe3701b43205699c4658,dhole,87
5119,8161ff9d8b2b1b91280f268463c51065,tibetan_terrier,10
3604,597afffd75f056b6961808cfb8d2125c,chihuahua,106
7988,c7b614f768b8f540ee3b77964f13852b,schipperke,43
5592,8d545ea0a05cfbdc5b0ba95a3290bf48,walker_hound,110
6669,a7702c83da79d54e27d2e9b1f01fe64e,pug,26
6852,ac0daba3a690ae7e0aa3ceaee2cb41a6,chihuahua,106
585,0e708dfe2a8c60849a4b625eda57d118,groenendael,61
8579,d7563303ddc600a8bb95b7065634d41f,entlebucher,3
8374,d222748a1eea1d4fd0dc0c7e95c7a312,german_short-haired_pointer,90
5546,8c061cc94ba2801a2c5f85af5653ee58,beagle,14
6897,ad33e4e1f411d0730d962a6a87ee9154,cairn,12
7416,b9ae33d10433281e7cf30ce09f61df37,blenheim_spaniel,17
2490,3e0acf21aed098d76ea82f554a2f992e,chesapeake_bay_retriever,54
6868,ac6445debf13b337a2ae5c26cc63f1e5,blenheim_spaniel,17
3970,629ed73370fab80a7834b8193bcca3e8,eskimo_dog,118
8176,cc8ec46c8c1ff5337ac636a9c21abcc2,papillon,22
3633,5a460dde2e37294894dc7e2485ba36f3,leonberg,13
9966,fa35207eea3c0d9939c1df7c86222853,kelpie,45
4612,734f1c50dace63c4b6786b765b8464c1,beagle,14
8487,d515076900624c15de25a9b5e45c2ee7,briard,119
9618,f1f03709a6fb351e6255cabc277c5fc4,dhole,87
6751,a93e86c093b1dc0c4070c9418cf48db7,chesapeake_bay_retriever,54
154,03bc1c631e57ba87c85b98efd0912c00,bedlington_terrier,36
2183,36b5e85c07a980914b311163b9f87404,appenzeller,81
4981,7d8583aec106f3b016f07453772da998,norfolk_terrier,53
9964,fa2a33c1dc8b39ad51738408b289a0de,briard,119
429,0a5958a7f6836cbe349a4cedfe7178a6,basset,59
431,0a65ba3ab9b29c66e15cec76f34eca6f,mexican_hairless,69
4225,693210c500bb7b78b5ec2900aaaa943f,irish_wolfhound,19
8847,ddd8c3182bae599b884efb8cf4112f6c,scotch_terrier,58
6616,a65b55ba1e520c585f53ce1b8fb90303,whippet,23
1171,1d414293940cdc0892721eb94151ddfd,great_pyrenees,7
7258,b5d64452ea01f52960c0a7d0966fa736,leonberg,13
3939,61cbb86183b0c0253b3aa2fb234b8776,norwegian_elkhound,25
5819,92f9b5279deaab33fe384021a05be7b1,great_dane,92
6175,9b78211f25e38517e749658e8355c024,entlebucher,3
4147,6727cd17680b105d9b305ec843e945b8,maltese_dog,1
1347,212b638c66bddbd536da71d27907528f,german_short-haired_pointer,90
4846,79a48334e53e8c42cb533363b40a9288,komondor,115
5770,91ac3d5ac0af34da508d0e53466f91be,afghan_hound,2
740,1242da788ce85d4311e1cc9922a0a809,basset,59
4553,71c0db4c32de5972f071875db3b5c6f4,redbone,103
121,02e7b5a86cec57f5935374946d4f5dc1,irish_terrier,62
7767,c25b1b2e1919a58239ac16ee53bdd44f,tibetan_terrier,10
5946,96304329e537c8202c65e246198559a9,chesapeake_bay_retriever,54
7761,c247f70883cacbb611d73df2c12339ca,japanese_spaniel,15
2797,44a6b112d716947a321d091195da0404,norwich_terrier,78
4507,707d53744509d2ddae68e7359b7155aa,lakeland_terrier,21
5140,81df7955db3baa2353e51d867dad1977,afghan_hound,2
5150,8233bf4095e1baf15fe06d98c9083906,scottish_deerhound,0
6463,a2be9ffea5e79e2e1d5d9bc50523dc8a,pekinese,89
3906,6113169adcf0d7bff4b6164ed2736d8c,bedlington_terrier,36
8205,cd147766deb06c9eb2e43a24c0645fc2,curly-coated_retriever,100
967,17c3f951feca0716c023ea462428dc14,bouvier_des_flandres,46
9501,ee10d8e27f4333c12c821c0584c02fdc,bull_mastiff,94
4558,71f1c6d3b710bb9964fb82d026e57a41,bull_mastiff,94
5926,95ba2022991e02fe0cfea89fe8ae6f5f,english_springer,93
1541,261a03537305027b4fbb4d03765ee18c,weimaraner,48
5852,93a2eb58762c2ace7604975ae4a5c4c6,great_dane,92
8933,e05db2e9a15a9af373794a95efee44df,boxer,91
511,0c3b282ecbed1ca9eb17de4cb1b6e326,english_springer,93
7437,ba778f63824492b71f2325ae1ced3649,kelpie,45
9988,fa85c1ccb2fa7ff39d78bf2b821bcdd5,whippet,23
2224,37b94832dd76b088295aed75eb06a7c3,great_dane,92
1139,1c5575083fe9e346d66eac01d2cc5480,border_terrier,31
7261,b5eaed19ce0231fc6157d6e8ac6239a2,american_staffordshire_terrier,97
3838,5f14fac852ee51524997243f086e4ea2,norwich_terrier,78
7960,c70e2005c583c20713fb481dd72fb30c,sealyham_terrier,37
2673,42113dea257f4ac3dcd6ac4337329501,cairn,12
4495,70462e9512d0b258c1a976a1d523f918,leonberg,13
5990,97130695095c34cf19887e986923979a,cardigan,86
3487,56d807f7742fff836b4d6ac6386ce117,miniature_schnauzer,80
8025,c8c69933448197f54c7a03325fbadf80,cairn,12
636,0f976e55b3634296183b2b1c051d5bda,yorkshire_terrier,63
1810,2cbde3740c0b20a8324a150aa966a3ef,dingo,70
5081,80b930b0a567effa386e18b65601f2f3,bloodhound,50
142,035fe39454c2ddb2f6a37146cacf0ac0,border_terrier,31
5026,7f1746ba7ed8254df3be3c2a1ab97e56,great_pyrenees,7
7998,c80beeef5084f7c27882c939669060a4,sealyham_terrier,37
9471,ed87717fd2068ed2c909afa65a2cfe2e,german_shepherd,113
301,073f0821a0842917e6e97ab322bd63f2,basenji,8
7683,c06b704f3223bc02e29d762d5e0f7c47,cairn,12
777,1351c4f7cec88e8ba56ada4c772d84f5,bernese_mountain_dog,4
10041,fbc14efa3d420a5d5f4719a356446ad4,newfoundland,32
1887,2e8df776be90cef2e363474dccd92cbb,welsh_springer_spaniel,73
5559,8c6264cf21c69e5fb58ba291c45e7049,german_short-haired_pointer,90
3450,55d9a7a44cf8b0791276bc94a57e648a,border_terrier,31
9694,f3e172b6c77d1d5b191722de535bc726,staffordshire_bullterrier,76
9639,f293c3e2fcc58e1d539aa71c56be8d55,papillon,22
3263,5117df3fb07a466715b39c7d50be2267,bedlington_terrier,36
9157,e5fe6ce882c440a45354722376fdb770,siberian_husky,24
2282,38df8edb78febdb8f23253238cce0ba9,siberian_husky,24
6631,a69dbc3bb27b3b0dd9b74b7f2da13113,kelpie,45
5257,8477ac111ca6a9f11c2edfa43a933cad,lakeland_terrier,21
10060,fc2d73fcdab269bde56ee0756e40d0c6,saluki,20
8914,dfbeabe922f09fa99ce84c6a94210279,italian_greyhound,28
9986,fa7d15c8d452895566586913f123a947,german_short-haired_pointer,90
3275,515d4bc7bd9aac40d0de16b4bc345543,old_english_sheepdog,40
2415,3c24511ab85625892420d98292d6a6f7,norfolk_terrier,53
4869,7a11caa83f363f20ade587ee2a6b2e22,irish_wolfhound,19
3241,506152fbae239e14437811aa1f8dffec,komondor,115
4399,6dd7c63137940ed552e43f4b8c13d667,american_staffordshire_terrier,97
7839,c40118c553a50c1cef797460f297a4f5,bluetick,49
8449,d43b3de6be56e23c4894453f12a8179b,toy_terrier,77
8136,cb7fb54008ef21a8b55da46d5145acb3,staffordshire_bullterrier,76
4899,7ade7a3e5363d683b7944d5f8a94a73b,dingo,70
372,08ea655aa168d87806340c336d07f1c9,dhole,87
2609,40cd81ac833e4f3387924b8d6c5a0482,pembroke,29
8606,d82604c1aa6728c546eaf1c3a85f980d,ibizan_hound,30
8643,d8fa88133b8415afdf9de6fe1e2fef94,groenendael,61
753,12b880c67ff773988a16cee76be47c54,norfolk_terrier,53
3080,4bef82c482709d262be2cc5c683a5b20,kerry_blue_terrier,57
6017,97e940e416301389fb1c3eacd424ef35,pembroke,29
48,013f8fdf6d638c7bb042f5f17e8a9fdc,tibetan_terrier,10
2039,32ac35b5880e74c39a8e040db79616b2,weimaraner,48
7608,bea8d132fc8d6264c6fa1c2eb10e4482,whippet,23
5590,8d469d98dc5b185f7dbe736389ed6234,papillon,22
9995,fab4a52198780919e77a541aec737484,lhasa,33
10170,feb16cf86c9dac6d476e3c372ba5c279,pug,26
2569,3fef6e63d8590ca814653301855ff000,irish_wolfhound,19
7396,b925a34373763d846c1438768efec3b5,great_pyrenees,7
2676,421c63f9911a67eb38401c4c51c9b294,blenheim_spaniel,17
3631,5a2b52e94c6d0a8e0d733ed6eb7fc0ea,old_english_sheepdog,40
8773,dbe9a2868d227a12197fb6c44b93d85a,norfolk_terrier,53
7263,b5f44c74eb649127aaedb0d0ddc6afd5,miniature_poodle,74
5808,92b51694f777ef7f2cf473fe4591d2a1,papillon,22
4277,6aae9f70dbe1507eff5b79f6d4c77ed0,australian_terrier,18
713,118089e60763cbdba239cac747a54a6e,rottweiler,85
3134,4d770fc42e727251f98ae8e451c4a9dc,west_highland_white_terrier,64
7123,b2bc11ef2ab31c65e49f6f03c82cb279,pomeranian,6
2382,3b33157b4a26cd2e1609e4be1f1c2a81,collie,42
8966,e12986379661597e7c287008c89f4ea6,schipperke,43
9555,efb995a30e2672d00cd70273e911590f,great_pyrenees,7
4176,67f30ce8b83d0621b6a7c5b14fd93814,komondor,115
7922,c60b2faebc57760644f3ad3556b521ed,american_staffordshire_terrier,97
7060,b13299a4da33368f9d14b3ff6ac0eb02,bouvier_des_flandres,46
5371,874ce47f8d4a7da0e205bf8f5f45d8da,shetland_sheepdog,84
764,12f4a7e00a5a4fc215f6e0c3fda079c3,collie,42
6600,a5e57f1238951796094e0bf72409e90b,staffordshire_bullterrier,76
9102,e4d8b52bd1e9f425f227da0ab7c0d7bd,basset,59
437,0a77d498ff491945347bb895d8ae4008,samoyed,9
776,13267e83358116ad51bebdb1be3d0a8e,norfolk_terrier,53
9264,e89f2129dc5830c7ba5114c7c79ee459,toy_terrier,77
2561,3fc2dde0964144cd07747c740469e60b,great_pyrenees,7
3821,5e887fec4d2ef6c13a215d75afe9eafa,bloodhound,50
2346,3a541ec3eb3e077d72acf2f3a28c2148,soft-coated_wheaten_terrier,105
8332,d0c3c1622518b8d9d26b4c71a43b3a85,norwich_terrier,78
425,0a4116a80e753f7b0adf4149f551a3a7,kelpie,45
1947,2feceb226784f92c130cb91acf8241b2,pembroke,29
3618,59e6c1bb2387ff5f32e6f86bcca02b64,basenji,8
4043,6496959bd5a27de3cb15e771ca2ae7b3,pug,26
2672,42085804be11d8d7c4b2f30653514d24,irish_terrier,62
5007,7e8a4616e6e336611e39f33532f29f51,sealyham_terrier,37
980,181fadf5f2222c0791c7a02fad19bab1,pomeranian,6
7010,afc5597e39a5eb338afde2bf75c6a0b2,shih-tzu,5
5954,965ec39e068162e6dc15618377e01571,pug,26
92,023e4e28415506e0deddcbd8f8bdab29,pug,26
9181,e6898f5cc43bb4a30970f2d2210fdb9a,dhole,87
7563,bd8cb94a46ae36e1bf2f0952a3e4a79e,scottish_deerhound,0
4826,790ca20d3532a647cc20751fc063ff1b,bernese_mountain_dog,4
4623,739fe2d8225e930aaf4c73671250cacd,shih-tzu,5
3312,523de770c86c03d6551a6f337420385e,norwich_terrier,78
9793,f679cd9c45865bd983920f79a2d85de3,redbone,103
5724,905a5a1957e65d2fb2ec199eedfd3dea,affenpinscher,71
479,0b6da522f27c115716285a4f7187969e,basenji,8
6698,a8040246b5632253425a04dbb3cce104,toy_terrier,77
1848,2d8ec7b5aa0c781b0f52a6e50391e924,standard_schnauzer,101
2412,3c1be3df90b1a242325de9590db32ce2,doberman,96
6082,999bb3a6d00cc6456d4e71bebae48f78,weimaraner,48
6912,ad6b4e69f343d5b08ecc8f983bf2ce86,english_springer,93
3448,55ca8f686661259ab4272e2a0aa22066,maltese_dog,1
8500,d5729b46847e1ccef0f318395b0975cd,groenendael,61
9654,f2f49abc5f9f5a0f1f5d25807e76d909,italian_greyhound,28
6745,a914a6e12f40b6ff0945f84ae4b3d662,african_hunting_dog,44
6697,a801bed4876123334ec0514da4642b50,borzoi,88
7298,b6cdce834b0eb3c01bf03ffa0be2b973,black-and-tan_coonhound,83
6574,a56acb2a3904093efc2d935e2dd024a6,chow,27
7375,b8bf2c8ec3a5da83eb19f9eb918bcb44,bouvier_des_flandres,46
253,05e3dfffd0b0dca56e6b1d4686e1a6c2,west_highland_white_terrier,64
2864,46a97e1d4999b2becb5eeeea2825ad45,bedlington_terrier,36
4172,67d3ee1ea20447a87ac0d6bb502a74ed,bluetick,49
6298,9efaa25fd1823395c4d8bb023a059e62,kuvasz,107
10016,fb32a67c8f89942906d08973dbad87b0,sussex_spaniel,79
8746,db3e4f1de38bee86c0c1aba6f847d6db,groenendael,61
1107,1b8ee1ec76054d61f25db966e3f72717,appenzeller,81
4070,65345daeea5aff756587bbb685466ba6,curly-coated_retriever,100
9965,fa3399d2f5241d807e0942b9807c2b4f,american_staffordshire_terrier,97
7596,be78c940a00fda5f1822c630c75f1ee9,miniature_schnauzer,80
4018,640f1942cd5d5217e6b54ab52616b964,dhole,87
421,0a1f8334a9f583cac009dc033c681e47,kerry_blue_terrier,57
9072,e3f184140f68b3502dfb048607556438,entlebucher,3
9407,ebff7c03c37ce6907387b62c68a1c138,bluetick,49
10035,fba73e53151cb751f9c22e63de669923,pug,26
359,088be435c5245f79c448812169a30cb5,italian_greyhound,28
10003,fae9b4b30924265a3098d8e524fc47d2,boston_bull,41
8111,caa1cc6ebf435bc9f43d8cf32d67d48f,leonberg,13
1308,206b5cac90b6671681e41721d85b28fa,english_foxhound,47
5582,8d06f684b12bf2c64375acf001cd8285,japanese_spaniel,15
5098,80f9cfe8b09e0ce109139271d4d964dd,miniature_pinscher,16
1366,219db9ccb0ef3c6e63b89c8fa3793ce4,sussex_spaniel,79
3433,55697c703ea8d87b81fe44cc6748646f,norfolk_terrier,53
4630,73c7d86c561dce0f82e6dec7266bea79,tibetan_mastiff,112
2213,3776e1790a2645dd958934986e710a36,ibizan_hound,30
2545,3f5b2f820634bb1f75d4c89627e0e8b7,bedlington_terrier,36
716,119c85c592c1a60030abe35a6b49fa57,bloodhound,50
9695,f3e1cc6183fe3457dd644320d730b3a4,entlebucher,3
3220,4fd442326ea8d856652aea5afb8f5dbc,maltese_dog,1
4472,6f9f76d5b090ee0691154de6cbc70c2f,pomeranian,6
10173,fede60fb2acc02a2da0d0a05f760b7d5,australian_terrier,18
6530,a44e6838a3b66411426d3f2961408b29,pekinese,89
9780,f62145318e69a5061563eca2eb806d6e,basenji,8
8680,d9dfa1ef019b07ccbf09deeed7093cd3,redbone,103
8548,d69249ffd14a08732369495e7ec37eff,clumber,68
5182,82f33433170f776e0625acf56e1b63d3,groenendael,61
1156,1ccda12951a853e07cb94db268c8664c,bloodhound,50
7435,ba4521b608d80f576b9301d3ab132d77,pekinese,89
6019,97f66937029b254fcf94be88cdffaf56,irish_terrier,62
593,0e94678bb5498dc6df640553bf3a1b2f,brabancon_griffon,116
5421,88c2229b86b2fecb775bd4a6b2c863d4,doberman,96
9391,eba058daca887257dc71bfd2a0267d29,german_shepherd,113
9402,ebe9a419fc7d2c67a934411960b88913,maltese_dog,1
9800,f6a32d6b0c663f2f949520149232a329,otterhound,111
9647,f2d229962b94228f494c9cb3c0ffe740,labrador_retriever,51
9134,e5851276fd2652397d1b3ebfc345589a,brabancon_griffon,116
5797,926f9499d8e4f113d2e9bc788c564f54,wire-haired_fox_terrier,60
621,0f2c56b4d40a8e86b8c91545e625b79a,walker_hound,110
711,1177d2702335c889d4c1456e45e3d2ef,weimaraner,48
5941,96139f25790911cf399af1aef2e81b6c,african_hunting_dog,44
7061,b13e4a67a6592e0088b088d1cc2aa9ec,standard_poodle,75
465,0b1e71a499a26eaacc06991bca982523,vizsla,109
4715,7650b3dabb734ea29ce3adc3b3e2a9a8,chow,27
8376,d2358aef08b791249aab787b25c6bee2,yorkshire_terrier,63
2333,3a0b757fe028356e4a80e344dd806970,doberman,96
4549,71b41c7ee1ed59ae1dbc8f4fa9da3bef,cocker_spaniel,95
2994,49fb146aa2b154d1a2670e558e7e549d,malinois,98
3279,5170bb1397bf687ade980e913f7741e9,old_english_sheepdog,40
2922,483f8ff157253685d2af257f458cca4b,leonberg,13
5842,9384b167387012b3e80326656c3acd55,sussex_spaniel,79
7283,b65dfb7122f819dc9bdaa9b53e6880a6,dhole,87
5466,89f6482c56119d9031029346746fc17a,kelpie,45
3078,4be035761258a6abcbbd3183a137ef17,weimaraner,48
4838,7976034449c9a5d65d00d83ef443ebd0,lakeland_terrier,21
4646,741f874c66239fa37696eb11ce79531e,keeshond,66
4782,78028851f3053833c5415a9cd989f9f8,kerry_blue_terrier,57
921,16a2425b83d397180e11ec5cb2c4b44f,saluki,20
4658,7485df362ac8abcff73a6cf75e7955e1,siberian_husky,24
329,07eeb2ef42c6b260684e8cb8e8c4ba70,tibetan_terrier,10
1799,2c99c9ae27d34737a092ebfaeb791648,scottish_deerhound,0
9040,e33ebba7c3621778acdd362e12d35660,great_pyrenees,7
1718,2aa7127b78792735a59e43b03c517677,saluki,20
7476,bbb8f439fd4a3563bfd4adf9a13f613d,english_setter,55
1466,24804d5b56da5261bd21663194a4444a,staffordshire_bullterrier,76
5839,937af3a67d2b55afb480c7c624f470d6,tibetan_mastiff,112
6090,99cc6ef02b4814f30f487c358d318c49,appenzeller,81
5089,80d759759969ea3dec7316dea8e92ddd,english_springer,93
1906,2edc0a97b26c976df89f7a3a265bd62f,vizsla,109
8691,da396ce6d0e1c98f796c8ef8f3c7fcd4,great_dane,92
5675,8f049f42311282d60ce3599d34a47a04,bernese_mountain_dog,4
3552,5857b6aade7068572506ff278b512ffa,siberian_husky,24
6667,a75dc89b84b4986afa0365ae9f734681,walker_hound,110
4044,649bd8654c22611e7e4912d58249cb47,labrador_retriever,51
2353,3a956aa2225525665b22990bcfc4ad66,tibetan_terrier,10
704,114a27c91c2ecc5818688abd63461c94,irish_setter,39
5116,815079d1d62429b3134f2afa1a53ef65,golden_retriever,117
6046,98b6235a39ffbd772524aae2c4e1b3ab,mexican_hairless,69
5092,80db322c01f6a52714078e5a30267831,great_dane,92
6699,a805b37f7b8cf08cc6853792c2bd9f82,australian_terrier,18
9218,e79c6a88cf8da397ee67235a04741f2d,shih-tzu,5
5971,96c040dad1ec2e3305419e088a4fe17d,entlebucher,3
8262,ced3ca13937555e20f9193e7c4ff865a,saint_bernard,52
7878,c506d9d6ebc35e17296e5311d7ecc4f3,wire-haired_fox_terrier,60
8065,c99d1d9fea3e12ee989956c0ba3d617f,basenji,8
715,1195f58740671fa1d73c91f39031e417,dingo,70
8469,d48ea539bfde72872b5deda0f543030e,bernese_mountain_dog,4
991,185dd9ac0589562442f553cf686783d4,malamute,67
5962,968d6f3b48f707e6e22341bcc8dea9e6,doberman,96
7925,c61a74191ee3f5a485c17f69c6f9ad12,bernese_mountain_dog,4
5583,8d081a85379005be35b81747dc8873fa,border_collie,104
4394,6daa0da30db6c20972b50b5fb4742c15,kerry_blue_terrier,57
9381,eb5feb2ca80e43548e0cc0d0b4232bd8,boxer,91
10127,fd99c29a3ee91c7e9114e34be1ca0d1e,german_short-haired_pointer,90
8324,d060e6fe84298ef6a37e3a0b9775c0c9,walker_hound,110
2757,43dd4c3084d3f35b4ae3268cb0199696,malinois,98
6707,a84b22ba806665c7cfa4a63e59ed81bf,american_staffordshire_terrier,97
8224,cd9a0ccbb1b02224208062f3778444ef,toy_poodle,72
2014,3210707d7fc78b83f2394140162d44c8,yorkshire_terrier,63
2072,33ca93ae41a388e66586a7795fef8650,great_dane,92
7605,be9a79b75ab68064bbcecbd4eb4ef959,yorkshire_terrier,63
2589,404a7f3fe4c6d7c77a2e1ee19e506aec,german_shepherd,113
5477,8a31a73b980d8f8350f1990c9391c60f,lhasa,33
9257,e87e709987ed707393533e9d2429f585,chow,27
7403,b950f361d3be81bdc9cc509dd059155a,norwegian_elkhound,25
3105,4cb0e4b6cf86ebdd38e7fba7a20d75d6,siberian_husky,24
11,0067dc3eab0b3c3ef0439477624d85d6,walker_hound,110
7846,c438ce4eba5cce0bc6d11d077ae0e758,japanese_spaniel,15
2191,370c9147b17e9e55e645a5c0ec21dcda,giant_schnauzer,114
7815,c37ce9e2e471477f053b69eb39fb5535,shetland_sheepdog,84
5855,93ab7f7688f5f974cab9bd3c43d5d726,saint_bernard,52
6676,a7961824578e3da96551005ff58fa51b,black-and-tan_coonhound,83
2948,48dc00c33b5f03e83f391fa306cf6c9e,bouvier_des_flandres,46
6929,adf50131b2c975bc32fdf57194fc3cff,samoyed,9
9975,fa5d72cb50d3ab87bac4bedbfd45d3b0,soft-coated_wheaten_terrier,105
3788,5de0c02ceacc7a724f48c12a2d6489db,australian_terrier,18
9564,eff315e6d8b855fc2166ab4fc2a192d5,saint_bernard,52
8418,d3706963ae5c533b509872a98542a930,rhodesian_ridgeback,38
9569,f019e943f7b7267ecd2665eeea73a4ce,english_setter,55
5738,90fc6e34d3ab3e7c6fff4f854df6d3a4,silky_terrier,34
9550,ef761ccf005b7bb9bd6a094df7e07df5,norwegian_elkhound,25
6373,a0b56777ca68afe292994d124ffd23b1,sussex_spaniel,79
4889,7aaa4b3e8f68ccbcd6e98ff3c57be7d7,briard,119
3667,5b8e895372f651fff6c9796178252490,labrador_retriever,51
6040,988a8a6e3f780ae0da254fad869af84b,weimaraner,48
87,0214e2d616ec7eb7cb0d8c19a7f29e70,weimaraner,48
7386,b8ed5c550941c7fd275f1aa07e242f16,chihuahua,106
9542,ef29bc9846ee0f3599ee6c3791e5eb30,borzoi,88
1876,2e5b72a9b07949b8841ea98acab0f459,ibizan_hound,30
2690,426142d965a9b12b9d4d82363ebbf3a4,clumber,68
5216,83a52bda51841168400d245cff401f98,chihuahua,106
2458,3d4c13366837f64c6382dd4f1778caa0,entlebucher,3
9413,ec1b8f7b1a012af943ca2ec8efc58fb8,brittany_spaniel,99
9853,f7df3e61cec435ef6066e9d18b5c17b1,wire-haired_fox_terrier,60
7623,beed8b7605a53ea93ca1fa8acfd13112,chihuahua,106
8554,d6ab190c782baa4655046bf1c8542973,pembroke,29
8442,d414d4fc978a4129a6230b03c99333f3,old_english_sheepdog,40
6782,aa61fa4ceb51d5c6d954237f4cedad7d,norwegian_elkhound,25
4271,6a8d9039b864aad7a353af227152e7df,norfolk_terrier,53
8867,de477e14f0f55d3b3f591f137d13a698,scotch_terrier,58
2530,3f06362327d11ca13c01a19182911927,scotch_terrier,58
178,042e83e82315bada78f2681d030b0d28,bull_mastiff,94
3149,4dbc5fc297988620e6ff907650e72cf2,pug,26
5547,8c1304c22e356290cae941c3b29cddff,shih-tzu,5
3409,54d4876e394145a19762cbe38b44b3d4,silky_terrier,34
3888,6071f004fc268cd480eabe456d49578a,pomeranian,6
7519,bc92c4d60a03505c5c2696bc5e0fe974,maltese_dog,1
3950,620ac8fd7f604d91ee5692694dcee6e3,komondor,115
3653,5aef2850c1ad620dafdeb39745316d81,saluki,20
3536,5811c9b5aa472c3596347c4467d9acd6,kelpie,45
8692,da39ac1c77a8bc5ee24f592495e9f885,kuvasz,107
1921,2f7261c1e0c61ae426287c0795740889,schipperke,43
4563,72208fe524f8305e7c52dc3223377de8,staffordshire_bullterrier,76
1047,1a02f01110c17bfde79e92cd0a7b4e64,entlebucher,3
9889,f89b4055956d7574c6597a92e78ee149,cardigan,86
3338,52f6240840c1d94b439bdf89cb784797,kelpie,45
4977,7d5a490927526a7d468a6724d43b3b07,collie,42
4252,6a0086f476eaa05112f1074e40dfb679,irish_wolfhound,19
9049,e36c116cdff32db5d5b87b3c789ce46c,maltese_dog,1
5716,9012a23092a021327763c4227cfa2f62,boxer,91
5132,8193cb95547946e5266bae16614fbf9c,miniature_pinscher,16
5476,8a2fb8dc69a446d004d113ad8bbd0366,sussex_spaniel,79
8022,c8c1b76b12acf31fbaef3b420099391e,vizsla,109
998,18a44f4dc15b555f67e0e9f1b7aa0613,tibetan_mastiff,112
3882,6058fb1af56e2f751260b6e97db28852,malinois,98
2362,3ae7559ae8f1afcf304224497228ce8a,appenzeller,81
2597,407e9cec37bef20fba7fb2b859d8ee95,lhasa,33
1826,2d238157ee1f8d2c02ca68668d864ae0,tibetan_mastiff,112
5172,82d8cd7ee08ea0d65a6ee61da1520a73,komondor,115
4721,7675ed37fee3bcf5a7b5ffb58cd96caf,afghan_hound,2
