,id,breed,breed_int,filepath
4735,76bc03407f010ea8872204dfd4fb3c0c,chesapeake_bay_retriever,55,e:\daidai\projects\dog_breed_classifier/input_data/images/train/76bc03407f010ea8872204dfd4fb3c0c.jpg
4736,76d7b339f71872f2301649db866afae7,great_pyrenees,7,e:\daidai\projects\dog_breed_classifier/input_data/images/train/76d7b339f71872f2301649db866afae7.jpg
4737,76d9a70ad3f43b73121e3990b515983d,keeshond,67,e:\daidai\projects\dog_breed_classifier/input_data/images/train/76d9a70ad3f43b73121e3990b515983d.jpg
4738,76d9f6a0b04ea4997e7c58abef533377,bernese_mountain_dog,4,e:\daidai\projects\dog_breed_classifier/input_data/images/train/76d9f6a0b04ea4997e7c58abef533377.jpg
4739,76e8dd8997787b79d3c1e4632c89263d,dandie_dinmont,36,e:\daidai\projects\dog_breed_classifier/input_data/images/train/76e8dd8997787b79d3c1e4632c89263d.jpg
4740,76f332f9bc92a0ede6185410b21065ba,italian_greyhound,29,e:\daidai\projects\dog_breed_classifier/input_data/images/train/76f332f9bc92a0ede6185410b21065ba.jpg
4741,76f34fedeebaa49f5ce0faf1b7465798,chow,27,e:\daidai\projects\dog_breed_classifier/input_data/images/train/76f34fedeebaa49f5ce0faf1b7465798.jpg
4742,76f3c8cb1a8cc07aa8e54064d8594a6c,schipperke,47,e:\daidai\projects\dog_breed_classifier/input_data/images/train/76f3c8cb1a8cc07aa8e54064d8594a6c.jpg
4743,76f91122682ee3329b7b4c2af35baa7b,staffordshire_bullterrier,74,e:\daidai\projects\dog_breed_classifier/input_data/images/train/76f91122682ee3329b7b4c2af35baa7b.jpg
4744,76fd190c3cba9f9fcee27b206a0ab886,great_pyrenees,7,e:\daidai\projects\dog_breed_classifier/input_data/images/train/76fd190c3cba9f9fcee27b206a0ab886.jpg
4745,77025d2001aabd615d18015a28ef8893,pug,26,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77025d2001aabd615d18015a28ef8893.jpg
4746,770c67d2d1c05302c985a8fe57c24f0f,black-and-tan_coonhound,83,e:\daidai\projects\dog_breed_classifier/input_data/images/train/770c67d2d1c05302c985a8fe57c24f0f.jpg
4747,770de66127639f0a2c88a2f42631378e,border_collie,103,e:\daidai\projects\dog_breed_classifier/input_data/images/train/770de66127639f0a2c88a2f42631378e.jpg
4748,770e93c5d9961cc0b72dc41069cdaa62,sealyham_terrier,37,e:\daidai\projects\dog_breed_classifier/input_data/images/train/770e93c5d9961cc0b72dc41069cdaa62.jpg
4749,771145b82a29f68c70e29f7bbb58797b,curly-coated_retriever,102,e:\daidai\projects\dog_breed_classifier/input_data/images/train/771145b82a29f68c70e29f7bbb58797b.jpg
4750,77206715d37089e33d8c126485ba24c7,african_hunting_dog,46,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77206715d37089e33d8c126485ba24c7.jpg
4751,77206fa9b8356386a19d7d5e130f863a,scottish_deerhound,0,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77206fa9b8356386a19d7d5e130f863a.jpg
4752,77257e84ad1baee850c33f5ad5cf90a0,greater_swiss_mountain_dog,61,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77257e84ad1baee850c33f5ad5cf90a0.jpg
4753,773f83245c9206fd7f67812b064b4117,appenzeller,81,e:\daidai\projects\dog_breed_classifier/input_data/images/train/773f83245c9206fd7f67812b064b4117.jpg
4754,7742f1ede5c9e95b93dcbaee009f6e87,maltese_dog,1,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7742f1ede5c9e95b93dcbaee009f6e87.jpg
4755,7749d60e894cbd4d018c4ffd960d4e4e,briard,119,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7749d60e894cbd4d018c4ffd960d4e4e.jpg
4756,776a702e80fc75c7969198ede3ee0aad,boston_bull,41,e:\daidai\projects\dog_breed_classifier/input_data/images/train/776a702e80fc75c7969198ede3ee0aad.jpg
4757,776efe98bbf0cb040ec6c2d6515b7bc5,saint_bernard,52,e:\daidai\projects\dog_breed_classifier/input_data/images/train/776efe98bbf0cb040ec6c2d6515b7bc5.jpg
4758,778a40555323b9c9eb080086c29904f0,english_setter,54,e:\daidai\projects\dog_breed_classifier/input_data/images/train/778a40555323b9c9eb080086c29904f0.jpg
4759,778e6ae08fba644f16d4c870ed9d16b0,clumber,68,e:\daidai\projects\dog_breed_classifier/input_data/images/train/778e6ae08fba644f16d4c870ed9d16b0.jpg
4760,778e71af58e7431ccc91543e5d645f73,old_english_sheepdog,42,e:\daidai\projects\dog_breed_classifier/input_data/images/train/778e71af58e7431ccc91543e5d645f73.jpg
4761,778e8a6cc368c6c5fce51d55ae57d6c6,irish_water_spaniel,78,e:\daidai\projects\dog_breed_classifier/input_data/images/train/778e8a6cc368c6c5fce51d55ae57d6c6.jpg
4762,77928a7be51832f25f6909eb9cc4afce,siberian_husky,25,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77928a7be51832f25f6909eb9cc4afce.jpg
4763,7799fee02fb12deb117bd1162c33da48,papillon,22,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7799fee02fb12deb117bd1162c33da48.jpg
4764,779f9ae1ab62563cb77672c38f91a1f0,doberman,96,e:\daidai\projects\dog_breed_classifier/input_data/images/train/779f9ae1ab62563cb77672c38f91a1f0.jpg
4765,77a089032276f7edce828022c3dca3e8,samoyed,9,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77a089032276f7edce828022c3dca3e8.jpg
4766,77a502482eb14811e2a16431c89c52fe,greater_swiss_mountain_dog,61,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77a502482eb14811e2a16431c89c52fe.jpg
4767,77adbcd124ca77b78044211f06ed0240,lakeland_terrier,21,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77adbcd124ca77b78044211f06ed0240.jpg
4768,77b275a147f3bf38cfc00b51ebbc759f,flat-coated_retriever,100,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77b275a147f3bf38cfc00b51ebbc759f.jpg
4769,77b3b214f0a852524906fba0f3f97f0d,samoyed,9,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77b3b214f0a852524906fba0f3f97f0d.jpg
4770,77b43f8c92647abe6025d4972dd899cf,siberian_husky,25,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77b43f8c92647abe6025d4972dd899cf.jpg
4771,77bbd2303fa579c249dfc4ce01832aac,english_foxhound,45,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77bbd2303fa579c249dfc4ce01832aac.jpg
4772,77c28f5613c5e7bd0ee27cad00d8e4bd,malamute,64,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77c28f5613c5e7bd0ee27cad00d8e4bd.jpg
4773,77c4f20be5520f5394ad2a1e7181ba51,scottish_deerhound,0,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77c4f20be5520f5394ad2a1e7181ba51.jpg
4774,77c6711d3cc1f298b9c4bad5332ad4a1,irish_terrier,63,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77c6711d3cc1f298b9c4bad5332ad4a1.jpg
4775,77ca2e85e0e8ea05ad424b9e53e644f1,afghan_hound,2,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77ca2e85e0e8ea05ad424b9e53e644f1.jpg
4776,77ca5fe121dc5b6522a7837d05d1ede7,affenpinscher,69,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77ca5fe121dc5b6522a7837d05d1ede7.jpg
4777,77d33d7560ca0fdfef1a342bd70ac80c,newfoundland,30,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77d33d7560ca0fdfef1a342bd70ac80c.jpg
4778,77da61ad8cbc01b9396b05eba6b08dc7,norwich_terrier,82,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77da61ad8cbc01b9396b05eba6b08dc7.jpg
4779,77f1a9085d57f10fcf733e45f565b287,staffordshire_bullterrier,74,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77f1a9085d57f10fcf733e45f565b287.jpg
4780,77f5d224817632147c90ec5bf47a1a27,welsh_springer_spaniel,75,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77f5d224817632147c90ec5bf47a1a27.jpg
4781,77f7c791ba91d7e755a7038c3a23cf8b,rhodesian_ridgeback,38,e:\daidai\projects\dog_breed_classifier/input_data/images/train/77f7c791ba91d7e755a7038c3a23cf8b.jpg
4782,78028851f3053833c5415a9cd989f9f8,kerry_blue_terrier,59,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78028851f3053833c5415a9cd989f9f8.jpg
4783,7804443416f4fb5ac314f0df5301a115,old_english_sheepdog,42,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7804443416f4fb5ac314f0df5301a115.jpg
4784,780c591e93d4799c0b53b98198eb14ee,irish_terrier,63,e:\daidai\projects\dog_breed_classifier/input_data/images/train/780c591e93d4799c0b53b98198eb14ee.jpg
4785,7814fb216248b93e7dcf9b2acb794294,yorkshire_terrier,58,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7814fb216248b93e7dcf9b2acb794294.jpg
4786,781aff4e974e88a2677fe0dfb67b4f84,old_english_sheepdog,42,e:\daidai\projects\dog_breed_classifier/input_data/images/train/781aff4e974e88a2677fe0dfb67b4f84.jpg
4787,782319adbba9e5002b9f727abb845543,groenendael,57,e:\daidai\projects\dog_breed_classifier/input_data/images/train/782319adbba9e5002b9f727abb845543.jpg
4788,782492a8d27b95f3f2a5ad2af461eab5,sealyham_terrier,37,e:\daidai\projects\dog_breed_classifier/input_data/images/train/782492a8d27b95f3f2a5ad2af461eab5.jpg
4789,78264c18912a9f0236458ff853aa985c,otterhound,113,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78264c18912a9f0236458ff853aa985c.jpg
4790,782669e06eddddfd3430858040ee6bab,french_bulldog,108,e:\daidai\projects\dog_breed_classifier/input_data/images/train/782669e06eddddfd3430858040ee6bab.jpg
4791,782b15a9d7ff3f9783a910eaefc18bbf,miniature_pinscher,18,e:\daidai\projects\dog_breed_classifier/input_data/images/train/782b15a9d7ff3f9783a910eaefc18bbf.jpg
4792,783d78ba59079ffb9c3c0bf8252a72a9,irish_setter,39,e:\daidai\projects\dog_breed_classifier/input_data/images/train/783d78ba59079ffb9c3c0bf8252a72a9.jpg
4793,7842de14ba609ada5cf0c14854ef0b89,english_foxhound,45,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7842de14ba609ada5cf0c14854ef0b89.jpg
4794,78466d3bba64e5554ac942cda301e078,saluki,20,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78466d3bba64e5554ac942cda301e078.jpg
4795,784874c8509f23230c93f1c6909e8945,bull_mastiff,94,e:\daidai\projects\dog_breed_classifier/input_data/images/train/784874c8509f23230c93f1c6909e8945.jpg
4796,785148e9deb47c2888b8859d96681392,bloodhound,50,e:\daidai\projects\dog_breed_classifier/input_data/images/train/785148e9deb47c2888b8859d96681392.jpg
4797,785332dcfbe904ed9f7e9f96e32cce13,basenji,8,e:\daidai\projects\dog_breed_classifier/input_data/images/train/785332dcfbe904ed9f7e9f96e32cce13.jpg
4798,785dd3642bde85cc406c55c262f2cf87,bedlington_terrier,35,e:\daidai\projects\dog_breed_classifier/input_data/images/train/785dd3642bde85cc406c55c262f2cf87.jpg
4799,7864eacf8b7a02d785e094897d2a215d,lakeland_terrier,21,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7864eacf8b7a02d785e094897d2a215d.jpg
4800,786e55f920591241642b541e80c99b71,dandie_dinmont,36,e:\daidai\projects\dog_breed_classifier/input_data/images/train/786e55f920591241642b541e80c99b71.jpg
4801,7887ba5a0f253ea6b2e35201e5890655,basenji,8,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7887ba5a0f253ea6b2e35201e5890655.jpg
4802,78892d355550946552b770d51a2cd67c,wire-haired_fox_terrier,62,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78892d355550946552b770d51a2cd67c.jpg
4803,7889edf05a5af5ad63b08764ffead960,irish_wolfhound,19,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7889edf05a5af5ad63b08764ffead960.jpg
4804,788dcabb3cbccea5a2818e57dc00f1ea,clumber,68,e:\daidai\projects\dog_breed_classifier/input_data/images/train/788dcabb3cbccea5a2818e57dc00f1ea.jpg
4805,7890a3c00d0be71a36e61c59c033c540,border_terrier,31,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7890a3c00d0be71a36e61c59c033c540.jpg
4806,7895625f782edb6173dde473a141f178,redbone,104,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7895625f782edb6173dde473a141f178.jpg
4807,7896a1b868e18ec4b78557bd33d90c40,pembroke,28,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7896a1b868e18ec4b78557bd33d90c40.jpg
4808,78986ec37ba0465c40dd5ce83faa896d,staffordshire_bullterrier,74,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78986ec37ba0465c40dd5ce83faa896d.jpg
4809,78ab8dc71eb167564ee22c326f92831a,german_short-haired_pointer,90,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78ab8dc71eb167564ee22c326f92831a.jpg
4810,78af4bf2226313d0a098d8889620c19e,standard_schnauzer,101,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78af4bf2226313d0a098d8889620c19e.jpg
4811,78b7197ade3d5e29873a7ea27adc760c,rhodesian_ridgeback,38,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78b7197ade3d5e29873a7ea27adc760c.jpg
4812,78ba53d157186b9c4de0da5d6897a1db,airedale,10,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78ba53d157186b9c4de0da5d6897a1db.jpg
4813,78bd37be99859b01540f48a5fd327c0a,pembroke,28,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78bd37be99859b01540f48a5fd327c0a.jpg
4814,78c79639390eca2e6e34d11278af4190,gordon_setter,66,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78c79639390eca2e6e34d11278af4190.jpg
4815,78c7b5a2dd1c9612ae14bf9e326090e6,miniature_schnauzer,79,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78c7b5a2dd1c9612ae14bf9e326090e6.jpg
4816,78c92f75971c43e4962e206059b6a48d,kuvasz,106,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78c92f75971c43e4962e206059b6a48d.jpg
4817,78cb1dbdd48e40691132cba7a39282bd,standard_schnauzer,101,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78cb1dbdd48e40691132cba7a39282bd.jpg
4818,78db7499ee42192c475ba71c59d7a05b,entlebucher,3,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78db7499ee42192c475ba71c59d7a05b.jpg
4819,78ddc0326486a7e9ed6ce49aea113031,cairn,13,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78ddc0326486a7e9ed6ce49aea113031.jpg
4820,78e7aa41b7f4326a7f582426a3fdb151,afghan_hound,2,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78e7aa41b7f4326a7f582426a3fdb151.jpg
4821,78f254f10390add2efc337636f181521,wire-haired_fox_terrier,62,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78f254f10390add2efc337636f181521.jpg
4822,78f55447d9df48913f4d96965a695930,cocker_spaniel,97,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78f55447d9df48913f4d96965a695930.jpg
4823,78f9f919d2ab1396a4b99b9c6a3d2074,silky_terrier,33,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78f9f919d2ab1396a4b99b9c6a3d2074.jpg
4824,78faf3a77c7d8ee488e39a73a6cc1978,yorkshire_terrier,58,e:\daidai\projects\dog_breed_classifier/input_data/images/train/78faf3a77c7d8ee488e39a73a6cc1978.jpg
4825,79010e9eef804bc1fca107849c04b280,leonberg,12,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79010e9eef804bc1fca107849c04b280.jpg
4826,790ca20d3532a647cc20751fc063ff1b,bernese_mountain_dog,4,e:\daidai\projects\dog_breed_classifier/input_data/images/train/790ca20d3532a647cc20751fc063ff1b.jpg
4827,792cd4056f5d7c3abf870d72c8a6abf7,komondor,116,e:\daidai\projects\dog_breed_classifier/input_data/images/train/792cd4056f5d7c3abf870d72c8a6abf7.jpg
4828,792dee870c0467ee84d772de1e23c9ee,papillon,22,e:\daidai\projects\dog_breed_classifier/input_data/images/train/792dee870c0467ee84d772de1e23c9ee.jpg
4829,792ee1a15734d6da6074f25524050f66,tibetan_mastiff,110,e:\daidai\projects\dog_breed_classifier/input_data/images/train/792ee1a15734d6da6074f25524050f66.jpg
4830,792fa603050f93605bb6329092a07db9,rhodesian_ridgeback,38,e:\daidai\projects\dog_breed_classifier/input_data/images/train/792fa603050f93605bb6329092a07db9.jpg
4831,79390b828803e5f2589c35e1003f28b9,silky_terrier,33,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79390b828803e5f2589c35e1003f28b9.jpg
4832,793c3e6ddbee03b56b350aeb3910682c,lakeland_terrier,21,e:\daidai\projects\dog_breed_classifier/input_data/images/train/793c3e6ddbee03b56b350aeb3910682c.jpg
4833,79413f5137ea4e706ae922fe62f044ec,rottweiler,85,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79413f5137ea4e706ae922fe62f044ec.jpg
4834,79465b231a7c290606cc384a4f8c1231,german_shepherd,114,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79465b231a7c290606cc384a4f8c1231.jpg
4835,795711c5b083e14307d5e5769402af8d,bouvier_des_flandres,44,e:\daidai\projects\dog_breed_classifier/input_data/images/train/795711c5b083e14307d5e5769402af8d.jpg
4836,7968fee6de08f19f2a783e5b9a8bd46f,scottish_deerhound,0,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7968fee6de08f19f2a783e5b9a8bd46f.jpg
4837,7972d0467f6a8d6f209f948347061e24,siberian_husky,25,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7972d0467f6a8d6f209f948347061e24.jpg
4838,7976034449c9a5d65d00d83ef443ebd0,lakeland_terrier,21,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7976034449c9a5d65d00d83ef443ebd0.jpg
4839,797a46212d04b7b75676f5e0e99f828e,staffordshire_bullterrier,74,e:\daidai\projects\dog_breed_classifier/input_data/images/train/797a46212d04b7b75676f5e0e99f828e.jpg
4840,797bb2f81e6d52cb0964c7d3a8b659e1,irish_terrier,63,e:\daidai\projects\dog_breed_classifier/input_data/images/train/797bb2f81e6d52cb0964c7d3a8b659e1.jpg
4841,79830abe3ee01ebd66d13324aa69ddd2,sussex_spaniel,80,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79830abe3ee01ebd66d13324aa69ddd2.jpg
4842,799017168bea86fbb6a83c5d97cc0b8c,borzoi,89,e:\daidai\projects\dog_breed_classifier/input_data/images/train/799017168bea86fbb6a83c5d97cc0b8c.jpg
4843,79996b812c79f6301e408d014e6d8e46,west_highland_white_terrier,65,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79996b812c79f6301e408d014e6d8e46.jpg
4844,799a738f04ac3d03f5da7672353ad879,soft-coated_wheaten_terrier,107,e:\daidai\projects\dog_breed_classifier/input_data/images/train/799a738f04ac3d03f5da7672353ad879.jpg
4845,79a123def8d177430cd02931565c5f25,bedlington_terrier,35,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79a123def8d177430cd02931565c5f25.jpg
4846,79a48334e53e8c42cb533363b40a9288,komondor,116,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79a48334e53e8c42cb533363b40a9288.jpg
4847,79a7fb5f7c40be0c75331a0a8558191d,entlebucher,3,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79a7fb5f7c40be0c75331a0a8558191d.jpg
4848,79aaf2bb0872d2f14ffd2d65057032f1,pekinese,88,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79aaf2bb0872d2f14ffd2d65057032f1.jpg
4849,79b05087af93c305981bfe509659391e,cairn,13,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79b05087af93c305981bfe509659391e.jpg
4850,79bef9a1aebcd3246ec1de034107dd87,boston_bull,41,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79bef9a1aebcd3246ec1de034107dd87.jpg
4851,79bf1625004cb49fbeb98e1ba0dc08c6,clumber,68,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79bf1625004cb49fbeb98e1ba0dc08c6.jpg
4852,79bf450241ac44efcb4b41220275fbc9,flat-coated_retriever,100,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79bf450241ac44efcb4b41220275fbc9.jpg
4853,79c132b5981112afd66ccf194005be1e,komondor,116,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79c132b5981112afd66ccf194005be1e.jpg
4854,79c3812790eb28056231448106959e8d,irish_wolfhound,19,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79c3812790eb28056231448106959e8d.jpg
4855,79c4b258a57fb46c58b749d093bb22ed,saint_bernard,52,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79c4b258a57fb46c58b749d093bb22ed.jpg
4856,79c86fd29b3a3114546150b748eed6c9,wire-haired_fox_terrier,62,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79c86fd29b3a3114546150b748eed6c9.jpg
4857,79cfdadcf7d192139150d23f49041aa7,afghan_hound,2,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79cfdadcf7d192139150d23f49041aa7.jpg
4858,79d2ea336fda1392771cb594f3555945,scottish_deerhound,0,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79d2ea336fda1392771cb594f3555945.jpg
4859,79deb223049ef9f441f3fcf989897d29,great_pyrenees,7,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79deb223049ef9f441f3fcf989897d29.jpg
4860,79e176c35318c7cdb2db59366726de77,west_highland_white_terrier,65,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79e176c35318c7cdb2db59366726de77.jpg
4861,79e5a57747f01674c13c7808a8182387,giant_schnauzer,111,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79e5a57747f01674c13c7808a8182387.jpg
4862,79e5eceb21f356f2588ae36ec2c91599,kuvasz,106,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79e5eceb21f356f2588ae36ec2c91599.jpg
4863,79ebb7ccc1a5d29593f913210c36118f,tibetan_terrier,11,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79ebb7ccc1a5d29593f913210c36118f.jpg
4864,79f19e141ef77c11376a2ee137ecd731,greater_swiss_mountain_dog,61,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79f19e141ef77c11376a2ee137ecd731.jpg
4865,79f802428ab1d8e15f3b6d0d9c49a1c0,ibizan_hound,32,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79f802428ab1d8e15f3b6d0d9c49a1c0.jpg
4866,79f931065bf961e6251c37d890658116,irish_setter,39,e:\daidai\projects\dog_breed_classifier/input_data/images/train/79f931065bf961e6251c37d890658116.jpg
4867,7a06c76962e2133762b6e1e10b440d63,whippet,24,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a06c76962e2133762b6e1e10b440d63.jpg
4868,7a0cfd6eb2495b5b25d6efed110b737c,mexican_hairless,72,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a0cfd6eb2495b5b25d6efed110b737c.jpg
4869,7a11caa83f363f20ade587ee2a6b2e22,irish_wolfhound,19,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a11caa83f363f20ade587ee2a6b2e22.jpg
4870,7a1235e58df9cb1759647c149b4a27c2,entlebucher,3,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a1235e58df9cb1759647c149b4a27c2.jpg
4871,7a23cdc4394b4161738def43eab00254,staffordshire_bullterrier,74,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a23cdc4394b4161738def43eab00254.jpg
4872,7a2f4742b8b63e57d02c6b116d885e5f,irish_terrier,63,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a2f4742b8b63e57d02c6b116d885e5f.jpg
4873,7a353163cdba5d0564980a73c538a702,borzoi,89,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a353163cdba5d0564980a73c538a702.jpg
4874,7a3570346994f3c37c45f0acae101551,scotch_terrier,56,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a3570346994f3c37c45f0acae101551.jpg
4875,7a378a3d9b8ec957aabb276ffc94986c,west_highland_white_terrier,65,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a378a3d9b8ec957aabb276ffc94986c.jpg
4876,7a3c94859e26ad31c92fb520306ca793,dhole,87,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a3c94859e26ad31c92fb520306ca793.jpg
4877,7a4cc5606cf632ad77a2285186352aac,samoyed,9,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a4cc5606cf632ad77a2285186352aac.jpg
4878,7a5ac22642a9ad1ede2461cdf7d27050,english_setter,54,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a5ac22642a9ad1ede2461cdf7d27050.jpg
4879,7a5f80c109aa9333fcbd80dd938ceb1a,cairn,13,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a5f80c109aa9333fcbd80dd938ceb1a.jpg
4880,7a65d50cef0daeea553fe8bab9099d1a,irish_wolfhound,19,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a65d50cef0daeea553fe8bab9099d1a.jpg
4881,7a706c61554042281c1d030267a8afc9,west_highland_white_terrier,65,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a706c61554042281c1d030267a8afc9.jpg
4882,7a769530c761718f1ff64d9ec8e05068,lakeland_terrier,21,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a769530c761718f1ff64d9ec8e05068.jpg
4883,7a862931560f0bff7716b0d40d55822c,australian_terrier,16,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a862931560f0bff7716b0d40d55822c.jpg
4884,7a98dcbc73145a80967e0d3471706cba,blenheim_spaniel,17,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a98dcbc73145a80967e0d3471706cba.jpg
4885,7a9df6ffcd2ce843a928c0c704adf6d8,bedlington_terrier,35,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a9df6ffcd2ce843a928c0c704adf6d8.jpg
4886,7a9e285d00c9782c42e6e71c03faefea,kuvasz,106,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a9e285d00c9782c42e6e71c03faefea.jpg
4887,7a9f629102866bbfc0cb0fcf734172ef,norfolk_terrier,53,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7a9f629102866bbfc0cb0fcf734172ef.jpg
4888,7aa633ff24f42d47caa54717d50bd2f7,miniature_pinscher,18,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7aa633ff24f42d47caa54717d50bd2f7.jpg
4889,7aaa4b3e8f68ccbcd6e98ff3c57be7d7,briard,119,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7aaa4b3e8f68ccbcd6e98ff3c57be7d7.jpg
4890,7aafb1cd5aba33e4097e41ea4166ece2,scottish_deerhound,0,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7aafb1cd5aba33e4097e41ea4166ece2.jpg
4891,7ab80b334134fd9c19077a7d99397abe,norwegian_elkhound,23,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7ab80b334134fd9c19077a7d99397abe.jpg
4892,7ac30588c07dc4ea1c8315fe9e4ee993,ibizan_hound,32,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7ac30588c07dc4ea1c8315fe9e4ee993.jpg
4893,7ac4d8f6d574218954f766801a3b1119,tibetan_terrier,11,e:\daidai\projects\dog_breed_classifier/input_data/images/train/7ac4d8f6d574218954f766801a3b1119.jpg
