,id,breed,breed_int
2448,3d07ed5c96d067aeb9dd2ebbc785aaa5,gordon_setter,65
4157,6771e15f52bf889dd309f013710995e4,affenpinscher,71
10056,fc11bd87c4d826650463f0ee79b8b4eb,otterhound,111
9641,f2ad1868e6784b428fdccffe0314867f,kuvasz,107
1956,302e4507ef9c5ba2c0b26ab890cd250c,tibetan_mastiff,112
2024,324759773574e9bd6d6ba9c58e1550f9,cardigan,86
1094,1b288bf18ec66fa70a3eb5d8552bec2b,labrador_retriever,51
5677,8f15c00b8e73fd9afc8f6ebd7ea44c80,cocker_spaniel,95
2769,441ed2d94ca1a9c041aa6bbc3709719e,english_springer,93
1929,2f946a96b0d3c0f43950cb0792f28548,gordon_setter,65
1093,1b26fc0e227488f288c753c84a88ca6c,saint_bernard,52
8229,cdd066de3fd206038ac23ea487ad8246,keeshond,66
8157,cbe3751367be368a090cb0b160bd7bba,bluetick,49
9534,ef0baf24724a1e0f87543909d5c7dafb,vizsla,109
3402,549b95fd0f7f43b72a625576828f63a4,flat-coated_retriever,102
2472,3d9ec1670bb28346071283c4d70b4fa5,appenzeller,81
5903,94f64671fa5c87ded83a0b1915f82d71,silky_terrier,34
4173,67d82060e44cb04ac6e3db8f8ee7aa2b,sealyham_terrier,37
932,16d9e14772868ce890909983e53af8d7,bernese_mountain_dog,4
7836,c3dba0dcd9c74e05a71d351108568f3e,weimaraner,48
868,152aa0851b6a1349b99044f16eadc59d,groenendael,61
3565,58abdd8d3181ebefe29f285d8224ab38,kerry_blue_terrier,57
4647,742f5ea0773100cbf835fd53b7af71bc,clumber,68
1,001513dfcb2ffafc82cccf4d8bbaba97,dingo,70
1637,28841f65fee77e887962b18f6670d4a0,tibetan_mastiff,112
4969,7d1b168750bb09cfe75266cbe85c6ea3,japanese_spaniel,15
5985,970206514684e8482b46c6f1ee6c4b43,english_springer,93
3315,5241e2b9d9e70359c27f6cd1709c8802,american_staffordshire_terrier,97
8674,d9ab74f0d0afc57158e44c6956883a2d,bedlington_terrier,36
6696,a7fb820b4ca5f9dc6ba8e1a3823cb882,afghan_hound,2
8536,d654df8cbee8ba4336355a692a3b8468,malamute,67
1693,2a114941065b77b8d5d0c19b9256ecc6,doberman,96
3919,6165570f2467fe31881a89caca859b52,great_pyrenees,7
4215,690d450078896cc7c1e358fa136b4ff9,afghan_hound,2
7838,c3ffe489a6dd65d192c0d839ded36e94,airedale,11
6634,a6c40bfb565f1f99d400ed89f332db75,bouvier_des_flandres,46
800,13d42ef52eb6c649c14cb9ffa8b6fba4,kelpie,45
6272,9e59cf6d7e916083b3178522091e5318,miniature_poodle,74
6819,ab45ee0ee453c130b9f66e8a41659c6a,bloodhound,50
7522,bca1feecf7cb3a75340527fe79152a3f,west_highland_white_terrier,64
10076,fc71c9e6334f37a9f42c00e599af8b02,african_hunting_dog,44
894,15d17b41ac5230af8f31417f0a673915,redbone,103
3483,56c4d8a13df348ec1d540cf89a48fa5b,chesapeake_bay_retriever,54
9743,f56a10d2912140974338c6330e97e466,irish_setter,39
8841,dd9aae7acb992593e07aa905ff4e5ca4,scotch_terrier,58
5530,8b9bb5dbe62e19115abfe6e13590c148,norwich_terrier,78
7080,b1d2238899cfa91f4da91994b304e090,brittany_spaniel,99
5859,93cb4701772622a7932c99114338a034,wire-haired_fox_terrier,60
7621,bedcd4451681407aca58ea40c6ac1af3,keeshond,66
5075,809b278f52ffd25f92740121ab913c3c,standard_schnauzer,101
7559,bd7ae2fb53c5d792b3a7bcf942fd935e,italian_greyhound,28
4672,75025a3f7e33da51270f150b9fb5cebb,great_pyrenees,7
8982,e19ef13146562537f75ddf4c447d9697,blenheim_spaniel,17
6841,abc4dec9183b686aceb15f4de7c99c7d,mexican_hairless,69
5601,8d66efb7040095b0397cf73761d3bf41,tibetan_terrier,10
4801,7887ba5a0f253ea6b2e35201e5890655,basenji,8
7460,bb724c8973031fa308fdfe81183c1ede,affenpinscher,71
5054,7ff9004706a91d585b8ec5c70ed661f9,giant_schnauzer,114
9192,e6f837210a5b4c4f171b21f3a43ae12b,entlebucher,3
5866,9410454220ae7b13ce2aab4323184032,bouvier_des_flandres,46
5952,965565e9bb4647b962f56d128a81c37f,toy_terrier,77
5352,86bd30760385bad95c9c03f97619eb99,siberian_husky,24
8946,e0a59c9a8625f5ab3015c4ee460e5f1f,shih-tzu,5
6889,ad111fe98c5802b0e61e23cd857ce509,basset,59
3504,5750bc244cb8b9d13414f9696d6b36d9,pomeranian,6
8921,dfdd8b613bbe040dcd583ff89d71aeda,malamute,67
2693,426cfc5c7beecf1711bdca2a4331d153,tibetan_terrier,10
5623,8de94658ff000fd09d40e16038ce8fae,beagle,14
2836,45d4d86af38c934a078fc85417c95735,chihuahua,106
9199,e74d4ff0bbbaed7ed27b0dc3a27aadb1,standard_schnauzer,101
6362,a05954e6a0ed3423ec8b4eb09352032b,blenheim_spaniel,17
4615,7357e516c31c862461b63e21e52213d1,pomeranian,6
4705,761a7a39cfc05b62b42ddd7e91482f37,mexican_hairless,69
3272,514be7edfb314e3c19c755795b9fed84,airedale,11
9239,e81b2d682dd2a2f5900b07551297f0a5,welsh_springer_spaniel,73
7409,b97ab6811b1db9b236a4c01c9fd35a38,doberman,96
4754,7742f1ede5c9e95b93dcbaee009f6e87,maltese_dog,1
5153,8248cc1066233d12bcd409c24547fdb6,pembroke,29
6820,ab46c386186878210a528e7b5f7d822f,newfoundland,32
7164,b3b149700702da3865004745ef4f6001,doberman,96
5916,955aa14970c097c30fec72f106e4cb44,pomeranian,6
7255,b5c30f3bd5c0335cc02d923c31fb606b,kuvasz,107
5872,9427f3bf8510ab7da8ee0b7e232b1a05,chow,27
3305,520b060d394dc47785d2eef1b627b895,briard,119
8572,d7323663e7f5bac3ca0e1f1fa2f6aaba,cocker_spaniel,95
9723,f4c3afa01a61b3471656b42f8d5cb1e1,maltese_dog,1
9338,ea5be84db93c42752547df879813ce47,japanese_spaniel,15
1488,24dd4a64041954187c1eb54a20d0f279,entlebucher,3
7609,beaa155f4a9f24e2fd3cf4b6e94dc1ad,norwich_terrier,78
4535,7140fa3f995dd39e9ddb15f7b991deca,maltese_dog,1
4270,6a8adf2f22df7bdf54800318f1a3face,sealyham_terrier,37
4030,644b20efdc7375c268aa32c7b79d0b41,vizsla,109
8061,c97c9eb7d372827cb1b67b0a8afe8f83,basset,59
1681,29a318650fe7abdd9f37e0d147b58e4b,pomeranian,6
3760,5d65d1e510fe5a0ca5df404ce3db48c4,siberian_husky,24
6842,abc50b5c5809ee3dd97022c2e1b21db0,border_terrier,31
3005,4a33114753b197780079f7a074220e40,mexican_hairless,69
6482,a32faea2f67d4949761454e07437f9ac,miniature_poodle,74
4465,6f6b3a96442e671c9cb62815a1e87dfa,pembroke,29
3171,4e3ff871f2ae2ebd33498a5388a260e4,norwich_terrier,78
10112,fd22da43e0b930b27b38eb97a55f65ba,bloodhound,50
6277,9e7ceb9ae79ad60616a6bdfbbc92c963,irish_water_spaniel,82
9130,e5757684859b44aa875efd4d67661399,keeshond,66
7012,afcd1d553c48f0d434b873920dd6d4a4,norwegian_elkhound,25
3122,4d3bb108c92bf340610878d2f257fb30,affenpinscher,71
5950,9653df0f5da50d6d0c1f71f356ada7f3,labrador_retriever,51
6787,aa76a766aad6753f32298c00a0cb92df,scotch_terrier,58
1374,21ba1eb45659b77daba4ffd4c410c904,silky_terrier,34
5190,832093e19f5d6f3cd38eace5414d6249,scotch_terrier,58
4781,77f7c791ba91d7e755a7038c3a23cf8b,rhodesian_ridgeback,38
4272,6a8f01ece05f30429d463552a18176d9,cairn,12
2470,3d9a5397333ad1023ffbf53e64be8845,irish_setter,39
658,100f347ec78a42a9e7c2418e4beb3f6a,affenpinscher,71
2050,3314ba029fe8a717f6070cd0bd7f0584,cairn,12
1733,2ae2f3582606b45659a29dbff0311ac4,norwegian_elkhound,25
1410,22dfe796314ae40b41609f3aaca5a700,weimaraner,48
4919,7b5ec7f55b1db975e7c35bfd00f8591c,brittany_spaniel,99
1745,2b3d3ebf255bd72989161cc517e348a9,bloodhound,50
771,131c49315a5bc73880b305a844bf531a,chesapeake_bay_retriever,54
747,12a2e809d7f15298050f3798c018c395,lhasa,33
8189,ccced0593b697192b5e5b7f9ded1edfa,keeshond,66
2319,39c6c625fdbd108321af967a0f56a345,japanese_spaniel,15
1736,2af698f7a9582431f12768ee3878d139,rottweiler,85
8757,db62f4b3d619612dbbade4be83a24a14,miniature_schnauzer,80
8023,c8c5771ea4778f608d8674e0edf48fac,miniature_pinscher,16
3545,582ebf05aa9ad5448a2cef5fe2e58053,chesapeake_bay_retriever,54
9610,f19ca47ee303f9e770a298b26c993ec3,bouvier_des_flandres,46
5831,934f0466bfe1d0e3f19540cee4cb35f4,ibizan_hound,30
2086,33f52169d9932726bd9436603b477d86,beagle,14
605,0ec6e2d3078a83ccc3f7fd5a4ac01e3e,ibizan_hound,30
9479,eda47249346bbb28d89a524e3ff0c66b,leonberg,13
5492,8a7db9bfc4a377e316a1acb16403137b,soft-coated_wheaten_terrier,105
3809,5e39f1e798ab4ec2b7264d07591e62f0,gordon_setter,65
6347,9ff162b5cdfe5b67a6d7bb684d36795e,miniature_pinscher,16
10007,fb119fab818c9c46445105a0e05a1fbf,basset,59
9595,f0efab499435ecd4e634b72f539fde9b,golden_retriever,117
5158,8278b608f5c569eaaf3f4afb76c665cf,cocker_spaniel,95
2484,3df415bc01f498cc5e09b59df9ad2fbf,bedlington_terrier,36
6998,af6fb94b286f01effa542e8ea69c1322,kelpie,45
8122,cb0716607f4e66bc5bba7532bedf293b,english_foxhound,47
3972,62a94b0c0c0c3ecf7015868f6bd392a2,shih-tzu,5
2322,39e1aab6d5d5b6b645fd36ca0be245b6,leonberg,13
3968,6297e6f48a05e7955056ee6e68b23622,french_bulldog,108
6148,9af046cbe8971e1105a44271ef91cd00,scotch_terrier,58
10214,ffcb610e811817766085054616551f9c,briard,119
6567,a5545758fa85ed04ac848736e0eea7c0,irish_wolfhound,19
10205,ffa0ad682c6670db3defce2575a2587f,english_springer,93
2499,3e47bc6ccd92abf16209f4125ddc7aea,norwegian_elkhound,25
5439,8935b2cad46c4030aa0801ae1415cb90,malamute,67
1161,1cf4f0cb127327c2c84073efab3ce1ef,cardigan,86
647,0fc4930f411a11df34283f349d891654,pembroke,29
5982,96f04a330af8b03da147644ccb75b4a0,norwegian_elkhound,25
5166,829c2d28f3d878d579193912367d2efb,tibetan_terrier,10
5070,80798b3f4456ae7449843ea49eac0c77,mexican_hairless,69
8537,d6574a7c2c804a33cf3d29d917923349,welsh_springer_spaniel,73
9917,f918d591dda3b7c1490f70dc92a7fb8e,miniature_schnauzer,80
4150,674a772d6200cb572545dd038faefbb1,samoyed,9
7180,b3e3556e19d2d067314dcbfecf2ab7b7,schipperke,43
7214,b4c4ee94372525c264fa01ecefb6d597,greater_swiss_mountain_dog,56
1387,221566cd0df650574a67d37e3791f208,pug,26
3240,505420c321e1e6c77bcaa3e3bb7ad7b7,great_pyrenees,7
6085,99a553328787ec86117af34870867ca3,dandie_dinmont,35
5085,80c94df6d469154a31fa216f456da259,ibizan_hound,30
1363,21895a847d034f99fdd98ffb5851da0c,english_setter,55
7941,c687909cd22b408a8e8fb16dffd1d6b2,bouvier_des_flandres,46
10057,fc11c7fdbef74c3a3d8ea731ec48861a,standard_schnauzer,101
8617,d8620b5e2fe5d187ac1cec20f14e25ff,saluki,20
7483,bbdcf5e0c3c76f8ce4e1edf534a1545f,flat-coated_retriever,102
7547,bd4dc4f436e88c6b6418140b33264130,shih-tzu,5
952,173493daaae8804e5a837ddfe2e21c50,lakeland_terrier,21
6454,a293948f43c84eeb43055bc78ecfdc5d,german_short-haired_pointer,90
3695,5c1bc0e0387a2e4ddfea5a3590e793d3,airedale,11
4435,6eb7efda305b27484e3e48989b41ade5,cairn,12
4735,76bc03407f010ea8872204dfd4fb3c0c,chesapeake_bay_retriever,54
2249,38343daa2a67c48067f0f5e12a95aaef,greater_swiss_mountain_dog,56
6203,9c6e6453cf7792a3d8b9ebb78f543b31,english_springer,93
4872,7a2f4742b8b63e57d02c6b116d885e5f,irish_terrier,62
9767,f5d4b4e4770d3922b6b26dc46bdc57af,chow,27
4297,6b136554638ea9b74090c2bd44f11b3e,english_springer,93
2155,35de6afba5628a315910380be1f74c57,german_short-haired_pointer,90
1966,3079b03c1a9b9e2b986f56f66f1f71a8,norwegian_elkhound,25
7553,bd66845e2afbc4fa641eb5fde30aa294,welsh_springer_spaniel,73
2268,389170dbd339b95acb9e1373da77f2f8,pug,26
2777,445b899a96c500ba2f8d6f58879d5649,chesapeake_bay_retriever,54
5032,7f5723c0d512b52da81943350b107d87,bernese_mountain_dog,4
7078,b1b60ca1c61fef3650e276634cba7e9c,vizsla,109
6456,a29b6e5dc3618aa9ed97ed75ba73e5a0,bernese_mountain_dog,4
1692,2a058ce4bb6189960e142d2ee9115ca8,afghan_hound,2
9054,e381b4aaa19c31ef6765ab0d0af205c9,tibetan_terrier,10
7288,b69c61b430c0eb2c2044992afce42556,english_foxhound,47
9945,f9c6acac2e566ae605ed9c7c1ecd6450,leonberg,13
7577,bdec813dff4bb79ff07cbe0440f217a2,beagle,14
760,12de62fb1fa5a48d596428dd5a90184a,collie,42
2520,3eda7915db371a5908b29137704004ee,samoyed,9
6870,ac7499729040d6037a2aac17f0466451,boxer,91
622,0f2fbcae9ec83165d1ce5f5783fcb903,basset,59
1904,2ec97036f595eedb9211436195abc0eb,ibizan_hound,30
4785,7814fb216248b93e7dcf9b2acb794294,yorkshire_terrier,63
1748,2b48b5242ef63c849ba235d6885f1006,toy_terrier,77
1771,2bf7c97c5bc83872492b744b46e39a9a,french_bulldog,108
10092,fcbad8ad476b83b180c9497bba2dedba,weimaraner,48
5000,7e5300a4c551a23c3e27b4ca3b77fd62,airedale,11
1918,2f4951f25cdab229db36b7a2bd0487e9,english_springer,93
9868,f821311972e25d3dc8e8cf76a64e53e1,entlebucher,3
3569,58bd9bfcee7de5692e700b85ec03ec36,welsh_springer_spaniel,73
9205,e76a6bb8fdb21c7fcbb4f9f06bbda574,german_short-haired_pointer,90
3872,601a6f7301fd425ff849e595f2cdcc28,border_collie,104
7280,b6587ec99aba10ea24f850dfbf2f1654,borzoi,88
9570,f01dce3264ed34d681815a9d0b03f7fc,english_setter,55
9856,f7fdd6d141e45d148eaf6ba595a9c45b,mexican_hairless,69
6117,9a368640c7d925f041990f6e2e050b2c,irish_terrier,62
8675,d9ba83cfc833f82120d0ca495c3cd06d,basenji,8
7979,c78dbf1038e7923b9cf0227890cbc93f,standard_poodle,75
2611,40d48a88a1d0affb13660512f7dc176e,pembroke,29
1249,1ee0c041d15647e3909625eba419f153,affenpinscher,71
4178,67f90e266894d87d8a387f0e31cd4e20,bedlington_terrier,36
9029,e2d770fe32772edb9dba937c009f3e4d,miniature_poodle,74
2469,3d959b06c84553145a4d3da88bfa406f,airedale,11
5746,911c794b5c4cde06d8eefa654c246351,doberman,96
6515,a412134bb9e841155922b89d5a261d26,cocker_spaniel,95
6914,ad7d271bedbe576ccbf5c646e4ddcbc2,siberian_husky,24
2519,3ec77bcd5f425648f1eec305932c51fa,kerry_blue_terrier,57
3079,4be4f71c7337c2db37b4366c8e7eedf7,miniature_schnauzer,80
2715,42fa9fd9dd63066d88e3fd56117d787c,leonberg,13
6355,a01ae294072cdf98548d45d1b60f200a,french_bulldog,108
1665,2958f3aa05c668495b874ea995465060,airedale,11
6255,9e0da33733ad5b0272ac43663a8b0672,basset,59
243,05a05cf4c8d6a4f3f780a9112a11999b,german_shepherd,113
752,12b839068a6c29541797fa9bd20f350c,pekinese,89
8753,db5b24455f0bc4c78ecb69771eb3e7a5,siberian_husky,24
5405,88564167e9ff649f5dc9e8bde3a82734,english_springer,93
2839,45f263924742d423eb229f49aad24151,black-and-tan_coonhound,83
5186,83133ae1da7df4cc231760e84dfc2f63,whippet,23
7120,b2b05fba50969ecd8ae5a8351dc273b6,english_foxhound,47
327,07e12e8064b6b17a94608ba5fd78a72e,pembroke,29
7068,b15f22df40ec97250147e9daadba50ab,weimaraner,48
8179,cc97041986abdb8566a3ed4317f40c27,black-and-tan_coonhound,83
4707,76290f345b8ad1f7bb4b1f5167b7b3ea,sussex_spaniel,79
6677,a7a260558be026398395591fdae8fb23,irish_terrier,62
9004,e220d27b48b78c1b4445273ecd03c0cc,airedale,11
10064,fc416bf2011ddccc885698a7ad19ba11,malinois,98
1883,2e8000db9c4faff01a2ff7d834f8b0ff,entlebucher,3
1104,1b867fadec45eff791f54f5ac990d212,border_collie,104
3595,595a9c2028beee39697e826fb5e44192,standard_poodle,75
4169,67ca3ea01257bb1917c46d5e31105611,dandie_dinmont,35
4414,6e42fa34befaffb20813a79c13f80ba3,briard,119
59,0169294085e94d1250587b38e4fbb532,kuvasz,107
4004,636aa6a1709f0a15664ce15d0fb70128,shih-tzu,5
6142,9ad0c52436b1b6c1a34be0b308dd0887,great_pyrenees,7
7511,bc574f3640d7a63308a51ecd05f076ac,cairn,12
9712,f4520fd1cb3d76b7d36acdb63dd964ca,tibetan_terrier,10
3278,516e9ca19a0fd6c7eb5aa8566b249cb8,bloodhound,50
8835,dd694fe7f5b46a6dd7c545d31004e1f6,siberian_husky,24
603,0eb6e0f872b393654bea530bfc2cac1d,cocker_spaniel,95
1087,1ae8f1675d619a2414a2c67f6cceed76,papillon,22
3736,5ce07409cb3d26630c2399bd36f4e20b,irish_terrier,62
279,06c47d61293f2bb51a94040bb4b20799,italian_greyhound,28
7642,bf4cee97c84ad782f0bcb59b9d42e022,newfoundland,32
7199,b45eace2c8ee482473ab91f6ed2f3105,shih-tzu,5
1975,30c517ade1f44b96635930c26430fc5e,norwegian_elkhound,25
10063,fc33f90570fc8502e6c3f83a6bf3b982,norfolk_terrier,53
10153,fe3d08ee9e1aba1785391b42345c3fc0,bloodhound,50
224,0518691772e78ac6805bf006993665a4,rhodesian_ridgeback,38
9028,e2bbe6eedea8520efe8c709d091be39a,newfoundland,32
9963,fa289147f856e2525ee70529a6d0ac52,rhodesian_ridgeback,38
8525,d5fc64a6e484b5ea765358bb74aee4b2,whippet,23
5290,854b95f91a0f65435da679bcdd3994b0,malamute,67
7782,c2ae87dae29b344f92d82983d521d5d5,tibetan_mastiff,112
2977,499174e0769fdd49fdcb69e235927bef,maltese_dog,1
6818,ab455404c9b1970f6bb4957a2b92f868,french_bulldog,108
2071,33c24b1ebb9ee4c6b2714cac928f1803,dingo,70
9198,e748f61d39da506904f531c7732df512,silky_terrier,34
6350,a00af55eaca223de36018867b5cf729f,schipperke,43
8880,deb5ab49dab71dea5d3a076f00eb4820,border_collie,104
651,0fded83899cc06dc30c1bda6302b5bd6,welsh_springer_spaniel,73
7226,b51261d75a427148d502ecd9108312db,doberman,96
5459,89cbfc8c3745a9c14c2b73765f30fc9a,scottish_deerhound,0
6690,a7ede45f2bcc3b5f918cf6626da1be91,border_terrier,31
4232,694f78624f179ae41fa9a99884f97f39,vizsla,109
3607,59a54fb53b86c44525b8eea63498abd8,black-and-tan_coonhound,83
5541,8befc822b56b744d72872428a0ef4851,boston_bull,41
9023,e297c765ac7e6c1d7c4657c7e72b1544,american_staffordshire_terrier,97
2202,3750b67c94da830ec97545755d316a2c,kerry_blue_terrier,57
3955,6221f876c6b1ced504ae63f761a21061,kuvasz,107
9919,f922fcb519e1f55ca99e8c3bb9e07619,australian_terrier,18
8359,d19c2c775d85c2f50e1519ce67d5a5d7,saluki,20
1964,30689ef48fbe62585666a736971ba208,leonberg,13
1076,1aa98488ce65f9b57b468ccde4f1cad8,affenpinscher,71
1120,1bf7434edd621126af61b0a7b74177c8,pug,26
9188,e6cdf82e11fd0ee6f73c55c0b4944616,standard_schnauzer,101
7847,c43f8987dc2992971f4316cecc4cad73,norwich_terrier,78
1354,2154516e54dc02add050a8a885207d29,sussex_spaniel,79
2622,40fb9c5e1ffbcd7c3d36afaf4e92525a,scotch_terrier,58
7556,bd69b10022556a234eabafbbc5348bba,komondor,115
8011,c870c6e336ba6fe2e10a3d16d5731c87,standard_poodle,75
632,0f7db98cbd6f6537c0ac3dfad349b182,chihuahua,106
6497,a3929452e7341352c0263072c15f37ea,bernese_mountain_dog,4
2452,3d1efcdf1eaacd8419f95c92f6ad746f,kuvasz,107
8505,d599dd3288d6145c299d8b31c92be4be,chihuahua,106
6366,a0753c0a9da1276e7e05249733425150,bedlington_terrier,36
5094,80eb30c084e6d6ad0c1a52ebfc066afa,affenpinscher,71
8258,ceba42b006bf3f03f643d641d253f25d,kerry_blue_terrier,57
4526,70f42c332a3a4f38c138e098b0eb45e9,giant_schnauzer,114
6788,aa7b7278b4337d65cf392cd2124ebf17,italian_greyhound,28
3076,4bd25c87c612af5edc4a75003e66d560,entlebucher,3
5834,935a2fe4c6068678737d39564e45de66,border_collie,104
1767,2bdef95fa13aeaf3cc8cc19a04963a54,appenzeller,81
9122,e54ed50db3e1079db9284bd30494de76,wire-haired_fox_terrier,60
9396,ebc1adf5291f968954104e7d2c7e540a,redbone,103
8851,dde1f99c744c9c5f3bd471bd390314d6,komondor,115
2076,33dfdc352ba79dde3df2f4322e5ab964,french_bulldog,108
7321,b76c4352046031a43a0c4d20821579eb,entlebucher,3
8657,d94d0ab0f504e4ff8315d02259deade9,cardigan,86
8175,cc7af1c37c65fee4e036571c7f5b55f9,keeshond,66
2221,37b5d37070d1d054d1879e923775a1a9,bedlington_terrier,36
5742,910bd1cbf310a280b98777fda080a929,miniature_schnauzer,80
10034,fba676383a9e3dd93dc1c4d50c54f48f,norwegian_elkhound,25
7671,c023eaf6c091913c9e6fd4732bc049b7,newfoundland,32
12,00693b8bc2470375cc744a6391d397ec,maltese_dog,1
3969,62996847d0675dced50ffb5fbe0e86d8,pekinese,89
5798,927137299c6bfa514208a03212bbeb5f,great_pyrenees,7
6376,a0df51e0873ea98da80780648a8fa805,american_staffordshire_terrier,97
6551,a4e604d242c562547365f464e38e4b13,newfoundland,32
838,1472fb85b5c76d50009137da3dbde052,miniature_schnauzer,80
5228,83d4125a4c3c7dc5956563276cb1cd74,australian_terrier,18
7100,b220bfa6780f5e36871117680bed8b03,redbone,103
5887,949ab3e56fca7aee2a63d9648f5f9320,clumber,68
5455,89c100870ed663f0136cd385dcc10e76,french_bulldog,108
1815,2cdc6e481ee1cda57fbd96be6ce6cb8a,chesapeake_bay_retriever,54
9341,ea668eb722f6167ae2669b6f1ddeb3d6,gordon_setter,65
2776,4458a2efa05beea5e022888bebac6e95,sealyham_terrier,37
7962,c71b9f1812873e44361051814cf2f3a3,irish_setter,39
8941,e0764f7b42ad2336c96d414b419af335,sussex_spaniel,79
6166,9b4fb689d5adf1f5996613704c038519,american_staffordshire_terrier,97
8309,d003186c0ba9adb9fd4407a2f1eb9510,komondor,115
1245,1ec644acf1ed5209697c163919207d3e,golden_retriever,117
9961,fa26802c7a0ff2fc7dcabb9999a6c4b3,silky_terrier,34
2998,4a14488c54f9d66c16dabc3e6419a3bb,maltese_dog,1
4659,74869ebe0ee87a2b2addb1818c0eb152,samoyed,9
5471,8a1b3f9f3ff9fef70962ac68704e629a,maltese_dog,1
2794,44a23af9ba4bc387361d7332196b24ca,shih-tzu,5
5368,873aa2ad565ea70f3a49ec993e323fa1,irish_terrier,62
6020,9802d488e7a0b8b4fb04bfe2af2361f9,airedale,11
977,18178aae17060733ebce2cff03413a8c,samoyed,9
9953,f9f2c52b196c9da8c7c98c68003d4f08,schipperke,43
30,00ca18751837cd6a22813f8e221f7819,affenpinscher,71
1687,29eb77d67f317a9ae72482c31a0654d0,bull_mastiff,94
951,1732acba109e3b1cf23efca0381c9a32,lakeland_terrier,21
7691,c08217328f5635e74fc0c0886bac26e6,border_terrier,31
1135,1c32819dd77f0ae25c700670d4d054dc,mexican_hairless,69
3513,578ab55f94b2cd1bce0529552f5026bb,silky_terrier,34
2400,3baec795904e1eed9c6038998bb5219d,labrador_retriever,51
793,139fc3326016bf24cc06ad898c42742e,english_foxhound,47
6510,a3ee76dea7dadac0ae8c6f62740fbf9b,norwegian_elkhound,25
10023,fb7160e2b5699b6c1548f2f7232f4774,dhole,87
9822,f72944994eecb182f41456a820149950,pug,26
2156,35e3f1032d5ae454fc835538f58ba6fd,papillon,22
9138,e593a51964b8dbf67e3a8724667c1102,basenji,8
7829,c3aa3163aef4f0762c61ed7c49bccea0,greater_swiss_mountain_dog,56
9718,f48ebf5f79e746455810091b884e8eb8,collie,42
3043,4b30249d3baaf6a00a0345ac07f01d30,german_shepherd,113
209,04d5d382a8a02d68859850dc282d3ac4,doberman,96
9500,ee08cef430080eb10b1388795f5576ad,irish_wolfhound,19
457,0ad3d66ba7b2d5d6d608da088abca7c0,welsh_springer_spaniel,73
2233,37e0ff557ee62b1866140fce49c51fd5,malinois,98
3829,5ed432dc19e835ecacfbeea92c7cfc83,affenpinscher,71
8994,e1efa8c07decd2fe9c807cbfe157b8bf,soft-coated_wheaten_terrier,105
6585,a5a53eff680b48fedf9352844c094335,norfolk_terrier,53
4748,770e93c5d9961cc0b72dc41069cdaa62,sealyham_terrier,37
5495,8aa1bde6dcb15816ebaeb23b55f9c325,italian_greyhound,28
180,0434ddceef3eea9c757c8e9557a2d698,english_setter,55
3092,4c50792793d5ee80ea402a9ae5416422,saluki,20
7449,bb2a76124ba043a98b39ee37d033d746,giant_schnauzer,114
8493,d5367a9c81635759c63cddc526edf3ad,shih-tzu,5
5957,9663beed651287e84f9ec04dfdb1aa1e,briard,119
4019,64120ce3d788428bc3e3ff6c0ee04ac2,lhasa,33
6063,993d092d60fbdf285c20183c5dcf1832,otterhound,111
383,0944fbca92fad9a38af10b3d1943cb54,miniature_pinscher,16
10142,fdd4ab27e77fe219d73a83dbb5123f97,welsh_springer_spaniel,73
7056,b106df46d6b5fa931d0913dce8a46362,irish_water_spaniel,82
2957,491541eb0f939e99935d805592b6a324,shetland_sheepdog,84
7575,bddc026d7aa9d642f64af402e7b39c43,wire-haired_fox_terrier,60
8328,d0a1c46e655213d0e856f51715a5248a,bouvier_des_flandres,46
8433,d3ccd246d07f2714cfbb28bd0e44ae30,airedale,11
8732,db05ee54cbc55c69f155cf90cab5cddf,norfolk_terrier,53
3183,4e86d65293ce9a1f46b605ef745af6dc,chow,27
8319,d0424ce62287e709fcad3cd5bf978378,chihuahua,106
2915,482e38ca587e19af6e2dfa5532da7347,entlebucher,3
9896,f8accfdc2c24ee99bca4433e33e2a975,curly-coated_retriever,100
8944,e08c321bfa4141ecfc3dc6c5488ec770,tibetan_terrier,10
1951,301fb949886c8094871367296912c6ab,giant_schnauzer,114
7181,b3eb6305969fbae09c13ef3b9e5c2dc4,whippet,23
5757,917a2bfef2b7949073a246443592ee50,cocker_spaniel,95
8818,dd1306492b2087d880af68186b145604,bernese_mountain_dog,4
741,1257cafca085d403a583378d525953d5,papillon,22
7517,bc8503aaeb6b36c91fe82fa0cbe1dfc2,siberian_husky,24
2411,3c1461a647fe9318acb8d3969f6f6c64,toy_poodle,72
9076,e4245709e4060e08146b5fe1af72385d,flat-coated_retriever,102
1884,2e86169579fd6e8d1b5028dfe4e2b53a,appenzeller,81
2069,33bed0b3d39633e869ce50873d22ed3a,rhodesian_ridgeback,38
3027,4ae0622f7637ed62d3276bdc3bb267fa,wire-haired_fox_terrier,60
366,08af52c888b0f5735c3ced810771601d,blenheim_spaniel,17
3385,540a64ab0a107a55d2cc0f8d2041c2c0,kerry_blue_terrier,57
2123,34e4e0e28728d8c98df1884eab8375c4,scotch_terrier,58
8958,e0f1273a2ed4e1790bd92880d0651893,papillon,22
9996,fab62c77c1af3606f359f987ed9b844e,giant_schnauzer,114
8940,e073b458a33cbfe9b733764a1246f52e,saluki,20
6248,9dece95cba6069a919447dfbb19f75e2,great_dane,92
